Batch_ID,Warehouse_ID,Location,Commodity,Category,Quantity_MT,Entry_Date,Shelf_Life_Days,Expiry_Date,Days_Until_Expiry,Status
B_14729,WH_PB_01,"Ludhiana, Punjab",Masur Dal,Pulses,88,2025-02-21,365,2026-02-21,88,HEALTHY
B_14730,WH_MH_01,"Nashik, Maharashtra",Tur Dal,Pulses,387,2025-03-11,365,2026-03-11,106,HEALTHY
B_14731,WH_WB_01,"Hooghly, West Bengal",Rice,Grains,317,2025-07-01,730,2027-07-01,583,HEALTHY
B_14732,WH_MH_01,"Nashik, Maharashtra",Tur Dal,Pulses,487,2025-05-26,365,2026-05-26,182,HEALTHY
B_14733,WH_DL_01,"Najafgarh, Delhi",Onion,Vegetable,82,2025-10-07,60,2025-12-06,11,CRITICAL: DISPOSE NOW
B_14734,WH_MP_01,"Indore, Madhya Pradesh",Gram (Chana),Pulses,241,2025-08-01,365,2026-08-01,249,HEALTHY
B_14735,WH_MH_02,"Latur, Maharashtra",Urad Dal,Pulses,486,2025-10-27,365,2026-10-27,336,HEALTHY
B_14736,WH_TN_01,"Chennai, Tamil Nadu",Rice,Grains,249,2025-06-28,730,2027-06-28,580,HEALTHY
B_14737,WH_DL_01,"Najafgarh, Delhi",Rice,Grains,487,2025-06-02,730,2027-06-02,554,HEALTHY
B_14738,WH_KA_01,"Kolar, Karnataka",Sunflower Oil,Oils,129,2025-02-05,365,2026-02-05,72,HEALTHY
B_14739,WH_MH_02,"Latur, Maharashtra",Urad Dal,Pulses,296,2025-01-19,365,2026-01-19,55,HEALTHY
B_14740,WH_WB_01,"Hooghly, West Bengal",Mustard Oil,Oils,459,2025-07-28,365,2026-07-28,245,HEALTHY
B_14741,WH_DL_01,"Najafgarh, Delhi",Potato,Vegetable,387,2025-09-16,120,2026-01-14,50,HEALTHY
B_14742,WH_UP_01,"Agra, Uttar Pradesh",Potato,Vegetable,377,2025-03-18,120,2025-07-16,-132,EXPIRED (Loss)
B_14743,WH_MH_02,"Latur, Maharashtra",Sunflower Oil,Oils,161,2025-05-31,365,2026-05-31,187,HEALTHY
B_14744,WH_MH_01,"Nashik, Maharashtra",Sugar,Others,296,2024-12-20,730,2026-12-20,390,HEALTHY
B_14745,WH_WB_01,"Hooghly, West Bengal",Potato,Vegetable,301,2025-01-20,120,2025-05-20,-189,EXPIRED (Loss)
B_14746,WH_MP_01,"Indore, Madhya Pradesh",Gram (Chana),Pulses,205,2025-08-24,365,2026-08-24,272,HEALTHY
B_14747,WH_AP_01,"Guntur, Andhra Pradesh",Masur Dal,Pulses,136,2024-12-14,365,2025-12-14,19,WARNING: Sell Soon
B_14748,WH_TN_01,"Chennai, Tamil Nadu",Salt,Others,91,2024-12-26,1000,2027-09-22,666,HEALTHY
B_14749,WH_MP_01,"Indore, Madhya Pradesh",Gram (Chana),Pulses,349,2025-05-05,365,2026-05-05,161,HEALTHY
B_14750,WH_TN_01,"Chennai, Tamil Nadu",Urad Dal,Pulses,34,2025-01-19,365,2026-01-19,55,HEALTHY
B_14751,WH_MP_01,"Indore, Madhya Pradesh",Gram (Chana),Pulses,87,2025-04-28,365,2026-04-28,154,HEALTHY
B_14752,WH_KA_01,"Kolar, Karnataka",Potato,Vegetable,215,2025-08-23,120,2025-12-21,26,WARNING: Sell Soon
B_14753,WH_MP_01,"Indore, Madhya Pradesh",Rice,Grains,498,2024-11-19,730,2026-11-19,359,HEALTHY
B_14754,WH_DL_01,"Najafgarh, Delhi",Potato,Vegetable,88,2025-05-24,120,2025-09-21,-65,EXPIRED (Loss)
B_14755,WH_MP_01,"Indore, Madhya Pradesh",Rice,Grains,395,2025-06-20,730,2027-06-20,572,HEALTHY
B_14756,WH_WB_01,"Hooghly, West Bengal",Rice,Grains,430,2024-12-21,730,2026-12-21,391,HEALTHY
B_14757,WH_TN_01,"Chennai, Tamil Nadu",Urad Dal,Pulses,379,2025-03-31,365,2026-03-31,126,HEALTHY
B_14758,WH_MH_01,"Nashik, Maharashtra",Onion,Vegetable,151,2024-12-18,60,2025-02-16,-282,EXPIRED (Loss)
B_14759,WH_MP_01,"Indore, Madhya Pradesh",Gram (Chana),Pulses,335,2024-12-13,365,2025-12-13,18,WARNING: Sell Soon
B_14760,WH_DL_01,"Najafgarh, Delhi",Onion,Vegetable,32,2025-06-25,60,2025-08-24,-93,EXPIRED (Loss)
B_14761,WH_UP_01,"Agra, Uttar Pradesh",Potato,Vegetable,222,2025-09-08,120,2026-01-06,42,HEALTHY
B_14762,WH_KA_01,"Kolar, Karnataka",Rice,Grains,160,2024-12-17,730,2026-12-17,387,HEALTHY
B_14763,WH_MH_01,"Nashik, Maharashtra",Sugar,Others,482,2024-12-16,730,2026-12-16,386,HEALTHY
B_14764,WH_TN_01,"Chennai, Tamil Nadu",Urad Dal,Pulses,415,2025-10-18,365,2026-10-18,327,HEALTHY
B_14765,WH_PB_01,"Ludhiana, Punjab",Salt,Others,456,2024-12-31,1000,2027-09-27,671,HEALTHY
B_14766,WH_MH_02,"Latur, Maharashtra",Gram (Chana),Pulses,64,2025-07-28,365,2026-07-28,245,HEALTHY
B_14767,WH_MP_01,"Indore, Madhya Pradesh",Gram (Chana),Pulses,200,2024-12-23,365,2025-12-23,28,WARNING: Sell Soon
B_14768,WH_WB_01,"Hooghly, West Bengal",Rice,Grains,13,2025-03-16,730,2027-03-16,476,HEALTHY
B_14769,WH_MH_01,"Nashik, Maharashtra",Sugar,Others,402,2025-02-08,730,2027-02-08,440,HEALTHY
B_14770,WH_UP_01,"Agra, Uttar Pradesh",Mustard Oil,Oils,284,2025-11-05,365,2026-11-05,345,HEALTHY
B_14771,WH_PB_01,"Ludhiana, Punjab",Rice,Grains,10,2025-01-15,730,2027-01-15,416,HEALTHY
B_14772,WH_KA_01,"Kolar, Karnataka",Potato,Vegetable,336,2025-11-10,120,2026-03-10,105,HEALTHY
B_14773,WH_MP_01,"Indore, Madhya Pradesh",Potato,Vegetable,278,2024-12-23,120,2025-04-22,-217,EXPIRED (Loss)
B_14774,WH_WB_01,"Hooghly, West Bengal",Rice,Grains,283,2025-05-15,730,2027-05-15,536,HEALTHY
B_14775,WH_AP_01,"Guntur, Andhra Pradesh",Sunflower Oil,Oils,164,2025-06-22,365,2026-06-22,209,HEALTHY
B_14776,WH_WB_01,"Hooghly, West Bengal",Rice,Grains,55,2025-06-27,730,2027-06-27,579,HEALTHY
B_14777,WH_UP_01,"Agra, Uttar Pradesh",Moong Dal,Pulses,286,2025-08-07,365,2026-08-07,255,HEALTHY
B_14778,WH_MP_01,"Indore, Madhya Pradesh",Wheat,Grains,323,2025-04-01,730,2027-04-01,492,HEALTHY
B_14779,WH_MH_01,"Nashik, Maharashtra",Tur Dal,Pulses,174,2025-01-28,365,2026-01-28,64,HEALTHY
B_14780,WH_MH_01,"Nashik, Maharashtra",Sugar,Others,20,2025-11-17,730,2027-11-17,722,HEALTHY
B_14781,WH_TN_01,"Chennai, Tamil Nadu",Salt,Others,294,2025-01-09,1000,2027-10-06,680,HEALTHY
B_14782,WH_MH_01,"Nashik, Maharashtra",Tur Dal,Pulses,101,2025-02-06,365,2026-02-06,73,HEALTHY
B_14783,WH_MH_01,"Nashik, Maharashtra",Onion,Vegetable,186,2025-07-03,60,2025-09-01,-85,EXPIRED (Loss)
B_14784,WH_AP_01,"Guntur, Andhra Pradesh",Rice,Grains,99,2025-09-21,730,2027-09-21,665,HEALTHY
B_14785,WH_DL_01,"Najafgarh, Delhi",Potato,Vegetable,52,2025-03-27,120,2025-07-25,-123,EXPIRED (Loss)
B_14786,WH_DL_01,"Najafgarh, Delhi",Onion,Vegetable,370,2025-01-01,60,2025-03-02,-268,EXPIRED (Loss)
B_14787,WH_DL_01,"Najafgarh, Delhi",Onion,Vegetable,491,2024-12-10,60,2025-02-08,-290,EXPIRED (Loss)
B_14788,WH_KA_01,"Kolar, Karnataka",Potato,Vegetable,53,2025-06-16,120,2025-10-14,-42,EXPIRED (Loss)
B_14789,WH_UP_01,"Agra, Uttar Pradesh",Mustard Oil,Oils,65,2025-11-06,365,2026-11-06,346,HEALTHY
B_14790,WH_WB_01,"Hooghly, West Bengal",Tur Dal,Pulses,315,2025-10-13,365,2026-10-13,322,HEALTHY
B_14791,WH_KA_01,"Kolar, Karnataka",Tomato,Vegetable,391,2025-01-31,15,2025-02-15,-283,EXPIRED (Loss)
B_14792,WH_UP_01,"Agra, Uttar Pradesh",Potato,Vegetable,173,2025-11-09,120,2026-03-09,104,HEALTHY
B_14793,WH_UP_01,"Agra, Uttar Pradesh",Potato,Vegetable,275,2025-06-14,120,2025-10-12,-44,EXPIRED (Loss)
B_14794,WH_DL_01,"Najafgarh, Delhi",Salt,Others,299,2025-03-28,1000,2027-12-23,758,HEALTHY
B_14795,WH_PB_01,"Ludhiana, Punjab",Wheat,Grains,484,2025-06-01,730,2027-06-01,553,HEALTHY
B_14796,WH_MH_02,"Latur, Maharashtra",Urad Dal,Pulses,200,2024-12-13,365,2025-12-13,18,WARNING: Sell Soon
B_14797,WH_UP_01,"Agra, Uttar Pradesh",Mustard Oil,Oils,337,2025-08-16,365,2026-08-16,264,HEALTHY
B_14798,WH_TN_01,"Chennai, Tamil Nadu",Urad Dal,Pulses,300,2025-05-20,365,2026-05-20,176,HEALTHY
B_14799,WH_TN_01,"Chennai, Tamil Nadu",Urad Dal,Pulses,412,2025-08-31,365,2026-08-31,279,HEALTHY
B_14800,WH_MH_02,"Latur, Maharashtra",Sunflower Oil,Oils,189,2024-12-02,365,2025-12-02,7,WARNING: Sell Soon
B_14801,WH_MP_01,"Indore, Madhya Pradesh",Gram (Chana),Pulses,281,2025-04-09,365,2026-04-09,135,HEALTHY
B_14802,WH_AP_01,"Guntur, Andhra Pradesh",Masur Dal,Pulses,353,2025-04-06,365,2026-04-06,132,HEALTHY
B_14803,WH_TN_01,"Chennai, Tamil Nadu",Salt,Others,46,2025-04-04,1000,2027-12-30,765,HEALTHY
B_14804,WH_WB_01,"Hooghly, West Bengal",Onion,Vegetable,136,2024-11-22,60,2025-01-21,-308,EXPIRED (Loss)
B_14805,WH_MH_01,"Nashik, Maharashtra",Onion,Vegetable,396,2024-11-11,60,2025-01-10,-319,EXPIRED (Loss)
B_14806,WH_KA_01,"Kolar, Karnataka",Tomato,Vegetable,343,2025-09-02,15,2025-09-17,-69,EXPIRED (Loss)
B_14807,WH_AP_01,"Guntur, Andhra Pradesh",Rice,Grains,198,2025-06-27,730,2027-06-27,579,HEALTHY
B_14808,WH_UP_01,"Agra, Uttar Pradesh",Wheat,Grains,262,2025-10-21,730,2027-10-21,695,HEALTHY
B_14809,WH_AP_01,"Guntur, Andhra Pradesh",Rice,Grains,341,2024-12-06,730,2026-12-06,376,HEALTHY
B_14810,WH_UP_01,"Agra, Uttar Pradesh",Tomato,Vegetable,395,2025-04-01,15,2025-04-16,-223,EXPIRED (Loss)
B_14811,WH_PB_01,"Ludhiana, Punjab",Potato,Vegetable,242,2025-02-01,120,2025-06-01,-177,EXPIRED (Loss)
B_14812,WH_DL_01,"Najafgarh, Delhi",Onion,Vegetable,362,2025-03-03,60,2025-05-02,-207,EXPIRED (Loss)
B_14813,WH_PB_01,"Ludhiana, Punjab",Mustard Oil,Oils,431,2025-01-29,365,2026-01-29,65,HEALTHY
B_14814,WH_KA_01,"Kolar, Karnataka",Rice,Grains,138,2025-11-22,730,2027-11-22,727,HEALTHY
B_14815,WH_MP_01,"Indore, Madhya Pradesh",Gram (Chana),Pulses,157,2025-09-24,365,2026-09-24,303,HEALTHY
B_14816,WH_PB_01,"Ludhiana, Punjab",Rice,Grains,98,2025-02-15,730,2027-02-15,447,HEALTHY
B_14817,WH_UP_01,"Agra, Uttar Pradesh",Mustard Oil,Oils,88,2025-06-02,365,2026-06-02,189,HEALTHY
B_14818,WH_PB_01,"Ludhiana, Punjab",Mustard Oil,Oils,331,2025-08-28,365,2026-08-28,276,HEALTHY
B_14819,WH_UP_01,"Agra, Uttar Pradesh",Mustard Oil,Oils,49,2025-01-01,365,2026-01-01,37,HEALTHY
B_14820,WH_MH_02,"Latur, Maharashtra",Tur Dal,Pulses,378,2025-07-14,365,2026-07-14,231,HEALTHY
B_14821,WH_MP_01,"Indore, Madhya Pradesh",Urad Dal,Pulses,75,2025-06-26,365,2026-06-26,213,HEALTHY
B_14822,WH_KA_01,"Kolar, Karnataka",Rice,Grains,35,2025-09-18,730,2027-09-18,662,HEALTHY
B_14823,WH_MH_02,"Latur, Maharashtra",Masur Dal,Pulses,15,2025-04-12,365,2026-04-12,138,HEALTHY
B_14824,WH_DL_01,"Najafgarh, Delhi",Onion,Vegetable,258,2025-02-11,60,2025-04-12,-227,EXPIRED (Loss)
B_14825,WH_MH_02,"Latur, Maharashtra",Urad Dal,Pulses,84,2025-08-12,365,2026-08-12,260,HEALTHY
B_14826,WH_WB_01,"Hooghly, West Bengal",Sunflower Oil,Oils,485,2025-09-11,365,2026-09-11,290,HEALTHY
B_14827,WH_UP_01,"Agra, Uttar Pradesh",Wheat,Grains,106,2025-11-09,730,2027-11-09,714,HEALTHY
B_14828,WH_MP_01,"Indore, Madhya Pradesh",Onion,Vegetable,159,2025-06-01,60,2025-07-31,-117,EXPIRED (Loss)
B_14829,WH_TN_01,"Chennai, Tamil Nadu",Urad Dal,Pulses,110,2025-01-24,365,2026-01-24,60,HEALTHY
B_14830,WH_PB_01,"Ludhiana, Punjab",Mustard Oil,Oils,50,2025-01-10,365,2026-01-10,46,HEALTHY
B_14831,WH_WB_01,"Hooghly, West Bengal",Rice,Grains,216,2025-03-03,730,2027-03-03,463,HEALTHY
B_14832,WH_DL_01,"Najafgarh, Delhi",Salt,Others,406,2025-09-01,1000,2028-05-28,915,HEALTHY
B_14833,WH_DL_01,"Najafgarh, Delhi",Potato,Vegetable,109,2025-09-28,120,2026-01-26,62,HEALTHY
B_14834,WH_KA_01,"Kolar, Karnataka",Tomato,Vegetable,34,2025-05-04,15,2025-05-19,-190,EXPIRED (Loss)
B_14835,WH_MH_01,"Nashik, Maharashtra",Tur Dal,Pulses,215,2025-08-23,365,2026-08-23,271,HEALTHY
B_14836,WH_AP_01,"Guntur, Andhra Pradesh",Masur Dal,Pulses,41,2025-08-21,365,2026-08-21,269,HEALTHY
B_14837,WH_MH_02,"Latur, Maharashtra",Tur Dal,Pulses,263,2024-12-19,365,2025-12-19,24,WARNING: Sell Soon
B_14838,WH_UP_01,"Agra, Uttar Pradesh",Wheat,Grains,362,2025-03-30,730,2027-03-30,490,HEALTHY
B_14839,WH_PB_01,"Ludhiana, Punjab",Mustard Oil,Oils,143,2025-06-29,365,2026-06-29,216,HEALTHY
B_14840,WH_MH_01,"Nashik, Maharashtra",Onion,Vegetable,56,2025-01-30,60,2025-03-31,-239,EXPIRED (Loss)
B_14841,WH_DL_01,"Najafgarh, Delhi",Mustard Oil,Oils,211,2025-05-24,365,2026-05-24,180,HEALTHY
B_14842,WH_MH_02,"Latur, Maharashtra",Urad Dal,Pulses,414,2025-09-20,365,2026-09-20,299,HEALTHY
B_14843,WH_PB_01,"Ludhiana, Punjab",Wheat,Grains,218,2025-09-30,730,2027-09-30,674,HEALTHY
B_14844,WH_KA_01,"Kolar, Karnataka",Rice,Grains,369,2024-12-17,730,2026-12-17,387,HEALTHY
B_14845,WH_MH_02,"Latur, Maharashtra",Rice,Grains,116,2025-06-03,730,2027-06-03,555,HEALTHY
B_14846,WH_WB_01,"Hooghly, West Bengal",Potato,Vegetable,159,2025-05-08,120,2025-09-05,-81,EXPIRED (Loss)
B_14847,WH_AP_01,"Guntur, Andhra Pradesh",Rice,Grains,424,2025-09-29,730,2027-09-29,673,HEALTHY
B_14848,WH_UP_01,"Agra, Uttar Pradesh",Wheat,Grains,262,2025-01-21,730,2027-01-21,422,HEALTHY
B_14849,WH_TN_01,"Chennai, Tamil Nadu",Salt,Others,228,2025-04-13,1000,2028-01-08,774,HEALTHY
B_14850,WH_KA_01,"Kolar, Karnataka",Potato,Vegetable,188,2025-06-29,120,2025-10-27,-29,EXPIRED (Loss)
B_14851,WH_TN_01,"Chennai, Tamil Nadu",Salt,Others,402,2025-09-18,1000,2028-06-14,932,HEALTHY
B_14852,WH_AP_01,"Guntur, Andhra Pradesh",Tomato,Vegetable,84,2024-12-12,15,2024-12-27,-333,EXPIRED (Loss)
B_14853,WH_KA_01,"Kolar, Karnataka",Masur Dal,Pulses,151,2025-06-27,365,2026-06-27,214,HEALTHY
B_14854,WH_WB_01,"Hooghly, West Bengal",Sugar,Others,154,2024-12-29,730,2026-12-29,399,HEALTHY
B_14855,WH_KA_01,"Kolar, Karnataka",Rice,Grains,315,2025-02-23,730,2027-02-23,455,HEALTHY
B_14856,WH_MH_01,"Nashik, Maharashtra",Onion,Vegetable,308,2025-06-05,60,2025-08-04,-113,EXPIRED (Loss)
B_14857,WH_DL_01,"Najafgarh, Delhi",Rice,Grains,389,2025-10-14,730,2027-10-14,688,HEALTHY
B_14858,WH_KA_01,"Kolar, Karnataka",Potato,Vegetable,31,2025-03-04,120,2025-07-02,-146,EXPIRED (Loss)
B_14859,WH_WB_01,"Hooghly, West Bengal",Wheat,Grains,47,2024-12-06,730,2026-12-06,376,HEALTHY
B_14860,WH_UP_01,"Agra, Uttar Pradesh",Mustard Oil,Oils,397,2025-09-18,365,2026-09-18,297,HEALTHY
B_14861,WH_PB_01,"Ludhiana, Punjab",Wheat,Grains,116,2025-04-25,730,2027-04-25,516,HEALTHY
B_14862,WH_PB_01,"Ludhiana, Punjab",Mustard Oil,Oils,371,2024-12-10,365,2025-12-10,15,WARNING: Sell Soon
B_14863,WH_KA_01,"Kolar, Karnataka",Salt,Others,246,2025-08-03,1000,2028-04-29,886,HEALTHY
B_14864,WH_UP_01,"Agra, Uttar Pradesh",Mustard Oil,Oils,382,2025-06-14,365,2026-06-14,201,HEALTHY
B_14865,WH_DL_01,"Najafgarh, Delhi",Onion,Vegetable,433,2024-11-17,60,2025-01-16,-313,EXPIRED (Loss)
B_14866,WH_PB_01,"Ludhiana, Punjab",Mustard Oil,Oils,461,2025-02-18,365,2026-02-18,85,HEALTHY
B_14867,WH_PB_01,"Ludhiana, Punjab",Rice,Grains,194,2025-06-19,730,2027-06-19,571,HEALTHY
B_14868,WH_PB_01,"Ludhiana, Punjab",Mustard Oil,Oils,39,2025-11-07,365,2026-11-07,347,HEALTHY
B_14869,WH_KA_01,"Kolar, Karnataka",Potato,Vegetable,320,2025-07-19,120,2025-11-16,-9,EXPIRED (Loss)
B_14870,WH_PB_01,"Ludhiana, Punjab",Sunflower Oil,Oils,54,2025-11-24,365,2026-11-24,364,HEALTHY
B_14871,WH_PB_01,"Ludhiana, Punjab",Wheat,Grains,444,2025-04-16,730,2027-04-16,507,HEALTHY
B_14872,WH_TN_01,"Chennai, Tamil Nadu",Salt,Others,291,2025-10-01,1000,2028-06-27,945,HEALTHY
B_14873,WH_UP_01,"Agra, Uttar Pradesh",Mustard Oil,Oils,402,2025-08-29,365,2026-08-29,277,HEALTHY
B_14874,WH_WB_01,"Hooghly, West Bengal",Rice,Grains,149,2024-12-30,730,2026-12-30,400,HEALTHY
B_14875,WH_AP_01,"Guntur, Andhra Pradesh",Rice,Grains,403,2025-04-27,730,2027-04-27,518,HEALTHY
B_14876,WH_KA_01,"Kolar, Karnataka",Sunflower Oil,Oils,46,2025-05-13,365,2026-05-13,169,HEALTHY
B_14877,WH_MH_02,"Latur, Maharashtra",Masur Dal,Pulses,233,2025-08-25,365,2026-08-25,273,HEALTHY
B_14878,WH_MP_01,"Indore, Madhya Pradesh",Gram (Chana),Pulses,137,2025-03-14,365,2026-03-14,109,HEALTHY
B_14879,WH_TN_01,"Chennai, Tamil Nadu",Rice,Grains,350,2024-12-23,730,2026-12-23,393,HEALTHY
B_14880,WH_PB_01,"Ludhiana, Punjab",Wheat,Grains,26,2025-05-02,730,2027-05-02,523,HEALTHY
B_14881,WH_MH_01,"Nashik, Maharashtra",Tur Dal,Pulses,14,2025-06-25,365,2026-06-25,212,HEALTHY
B_14882,WH_DL_01,"Najafgarh, Delhi",Onion,Vegetable,267,2025-10-29,60,2025-12-28,33,HEALTHY
B_14883,WH_AP_01,"Guntur, Andhra Pradesh",Rice,Grains,491,2025-06-23,730,2027-06-23,575,HEALTHY
B_14884,WH_UP_01,"Agra, Uttar Pradesh",Wheat,Grains,332,2025-06-18,730,2027-06-18,570,HEALTHY
B_14885,WH_WB_01,"Hooghly, West Bengal",Sunflower Oil,Oils,454,2025-03-18,365,2026-03-18,113,HEALTHY
B_14886,WH_WB_01,"Hooghly, West Bengal",Rice,Grains,253,2024-12-08,730,2026-12-08,378,HEALTHY
B_14887,WH_WB_01,"Hooghly, West Bengal",Potato,Vegetable,414,2024-12-03,120,2025-04-02,-237,EXPIRED (Loss)
B_14888,WH_MH_02,"Latur, Maharashtra",Tur Dal,Pulses,402,2025-01-11,365,2026-01-11,47,HEALTHY
B_14889,WH_DL_01,"Najafgarh, Delhi",Potato,Vegetable,221,2025-06-12,120,2025-10-10,-46,EXPIRED (Loss)
B_14890,WH_MH_01,"Nashik, Maharashtra",Onion,Vegetable,267,2025-02-28,60,2025-04-29,-210,EXPIRED (Loss)
B_14891,WH_WB_01,"Hooghly, West Bengal",Rice,Grains,269,2025-05-05,730,2027-05-05,526,HEALTHY
B_14892,WH_MH_02,"Latur, Maharashtra",Tur Dal,Pulses,75,2024-11-14,365,2025-11-14,-11,EXPIRED (Loss)
B_14893,WH_MH_01,"Nashik, Maharashtra",Sugar,Others,298,2025-02-24,730,2027-02-24,456,HEALTHY
B_14894,WH_UP_01,"Agra, Uttar Pradesh",Potato,Vegetable,483,2025-02-12,120,2025-06-12,-166,EXPIRED (Loss)
B_14895,WH_MH_01,"Nashik, Maharashtra",Tur Dal,Pulses,77,2024-12-17,365,2025-12-17,22,WARNING: Sell Soon
B_14896,WH_MH_02,"Latur, Maharashtra",Gram (Chana),Pulses,35,2025-06-16,365,2026-06-16,203,HEALTHY
B_14897,WH_DL_01,"Najafgarh, Delhi",Rice,Grains,119,2025-02-14,730,2027-02-14,446,HEALTHY
B_14898,WH_MP_01,"Indore, Madhya Pradesh",Wheat,Grains,356,2024-11-24,730,2026-11-24,364,HEALTHY
B_14899,WH_DL_01,"Najafgarh, Delhi",Rice,Grains,121,2025-01-28,730,2027-01-28,429,HEALTHY
B_14900,WH_MP_01,"Indore, Madhya Pradesh",Mustard Oil,Oils,108,2025-09-25,365,2026-09-25,304,HEALTHY
B_14901,WH_KA_01,"Kolar, Karnataka",Rice,Grains,437,2025-05-19,730,2027-05-19,540,HEALTHY
B_14902,WH_KA_01,"Kolar, Karnataka",Tomato,Vegetable,433,2025-05-12,15,2025-05-27,-182,EXPIRED (Loss)
B_14903,WH_KA_01,"Kolar, Karnataka",Rice,Grains,402,2025-06-22,730,2027-06-22,574,HEALTHY
B_14904,WH_KA_01,"Kolar, Karnataka",Potato,Vegetable,37,2025-04-04,120,2025-08-02,-115,EXPIRED (Loss)
B_14905,WH_TN_01,"Chennai, Tamil Nadu",Urad Dal,Pulses,305,2025-08-31,365,2026-08-31,279,HEALTHY
B_14906,WH_UP_01,"Agra, Uttar Pradesh",Masur Dal,Pulses,316,2024-11-11,365,2025-11-11,-14,EXPIRED (Loss)
B_14907,WH_AP_01,"Guntur, Andhra Pradesh",Masur Dal,Pulses,334,2025-08-27,365,2026-08-27,275,HEALTHY
B_14908,WH_TN_01,"Chennai, Tamil Nadu",Salt,Others,478,2025-09-01,1000,2028-05-28,915,HEALTHY
B_14909,WH_WB_01,"Hooghly, West Bengal",Rice,Grains,447,2025-06-07,730,2027-06-07,559,HEALTHY
B_14910,WH_KA_01,"Kolar, Karnataka",Potato,Vegetable,140,2024-12-03,120,2025-04-02,-237,EXPIRED (Loss)
B_14911,WH_PB_01,"Ludhiana, Punjab",Tomato,Vegetable,154,2025-08-08,15,2025-08-23,-94,EXPIRED (Loss)
B_14912,WH_MH_02,"Latur, Maharashtra",Sunflower Oil,Oils,225,2025-03-11,365,2026-03-11,106,HEALTHY
B_14913,WH_WB_01,"Hooghly, West Bengal",Potato,Vegetable,15,2024-12-16,120,2025-04-15,-224,EXPIRED (Loss)
B_14914,WH_TN_01,"Chennai, Tamil Nadu",Rice,Grains,74,2025-03-21,730,2027-03-21,481,HEALTHY
B_14915,WH_WB_01,"Hooghly, West Bengal",Rice,Grains,190,2025-07-30,730,2027-07-30,612,HEALTHY
B_14916,WH_PB_01,"Ludhiana, Punjab",Wheat,Grains,414,2024-12-04,730,2026-12-04,374,HEALTHY
B_14917,WH_MP_01,"Indore, Madhya Pradesh",Gram (Chana),Pulses,197,2024-12-26,365,2025-12-26,31,HEALTHY
B_14918,WH_UP_01,"Agra, Uttar Pradesh",Mustard Oil,Oils,91,2025-05-31,365,2026-05-31,187,HEALTHY
B_14919,WH_TN_01,"Chennai, Tamil Nadu",Urad Dal,Pulses,57,2025-07-25,365,2026-07-25,242,HEALTHY
B_14920,WH_WB_01,"Hooghly, West Bengal",Rice,Grains,463,2025-04-30,730,2027-04-30,521,HEALTHY
B_14921,WH_MP_01,"Indore, Madhya Pradesh",Sunflower Oil,Oils,154,2025-07-29,365,2026-07-29,246,HEALTHY
B_14922,WH_MH_01,"Nashik, Maharashtra",Salt,Others,40,2025-07-22,1000,2028-04-17,874,HEALTHY
B_14923,WH_KA_01,"Kolar, Karnataka",Rice,Grains,305,2025-09-18,730,2027-09-18,662,HEALTHY
B_14924,WH_MH_01,"Nashik, Maharashtra",Tur Dal,Pulses,387,2025-05-11,365,2026-05-11,167,HEALTHY
B_14925,WH_WB_01,"Hooghly, West Bengal",Onion,Vegetable,191,2025-06-29,60,2025-08-28,-89,EXPIRED (Loss)
B_14926,WH_UP_01,"Agra, Uttar Pradesh",Potato,Vegetable,43,2025-02-11,120,2025-06-11,-167,EXPIRED (Loss)
B_14927,WH_UP_01,"Agra, Uttar Pradesh",Potato,Vegetable,380,2025-03-13,120,2025-07-11,-137,EXPIRED (Loss)
B_14928,WH_AP_01,"Guntur, Andhra Pradesh",Rice,Grains,62,2025-10-26,730,2027-10-26,700,HEALTHY
B_14929,WH_AP_01,"Guntur, Andhra Pradesh",Sunflower Oil,Oils,20,2025-01-25,365,2026-01-25,61,HEALTHY
B_14930,WH_DL_01,"Najafgarh, Delhi",Onion,Vegetable,90,2025-08-12,60,2025-10-11,-45,EXPIRED (Loss)
B_14931,WH_DL_01,"Najafgarh, Delhi",Rice,Grains,465,2025-04-20,730,2027-04-20,511,HEALTHY
B_14932,WH_MH_02,"Latur, Maharashtra",Urad Dal,Pulses,249,2025-10-07,365,2026-10-07,316,HEALTHY
B_14933,WH_PB_01,"Ludhiana, Punjab",Wheat,Grains,467,2025-07-13,730,2027-07-13,595,HEALTHY
B_14934,WH_PB_01,"Ludhiana, Punjab",Wheat,Grains,472,2025-08-12,730,2027-08-12,625,HEALTHY
B_14935,WH_AP_01,"Guntur, Andhra Pradesh",Rice,Grains,273,2025-01-07,730,2027-01-07,408,HEALTHY
B_14936,WH_MH_01,"Nashik, Maharashtra",Onion,Vegetable,438,2025-10-08,60,2025-12-07,12,CRITICAL: DISPOSE NOW
B_14937,WH_AP_01,"Guntur, Andhra Pradesh",Onion,Vegetable,71,2025-08-15,60,2025-10-14,-42,EXPIRED (Loss)
B_14938,WH_TN_01,"Chennai, Tamil Nadu",Rice,Grains,348,2024-12-22,730,2026-12-22,392,HEALTHY
B_14939,WH_WB_01,"Hooghly, West Bengal",Rice,Grains,53,2025-06-23,730,2027-06-23,575,HEALTHY
B_14940,WH_KA_01,"Kolar, Karnataka",Tomato,Vegetable,483,2025-11-16,15,2025-12-01,6,CRITICAL: DISPOSE NOW
